I
1200 Version - data cycle 2306, build 20240704, metadata FixXP1200. Copyright (c) 2024 Navigraph, Datasource Jeppesen

 33.475000000    9.832194444  ARBES ENRT DT 4478290 ARBES
 20.500000000  -13.066666667  ARDAR ENRT GQ 4530258 ARDAR
  5.560555556   -5.768333333  ARDET ENRT DI 2105411 ARDET
  4.121666667    7.871666667  ARDEX ENRT DN 2118979 ARDEX
  0.885833333   10.499444444  ARDUM ENRT FO 4530258 ARDUM
  6.396702778   13.687883333  AREKA ENRT FK 2105411 AREKA
  7.243436111   -9.382238889  AREMA ENRT GL 2105431 AREMA
 25.728083333  -14.358583333  ARENA ENRT GM 2105411 ARENA
  0.883333333   18.366666667  ARERI ENRT FZ 2118979 ARERI
 30.349444444   -9.777222222  ARGAB ENRT GM 4464722 ARGAB
 13.796241667    0.672644444  ARGAM ENRT DF 2105431 ARGAM
-10.131666667   13.623333333  ARGOL ENRT FN 2118979 ARGOL
 33.889444444   -1.626944444  ARIAM ENRT DA 2118999 ARIAM
 -3.522500000   11.570000000  ARIBU ENRT FO 2118994 ARIBU
 17.211111111  -14.833888889  ARIKO ENRT GQ 4530258 ARIKO
  3.865991667   12.715094444  ARKEV ENRT FK 5920067 ARKEV
 -4.000000000    6.583333333  ARKOS ENRT FO 2118999 ARKOS
 14.640277778   -7.000000000  ARKUR ENRT GA 4530243 ARKUR
  0.979847222   26.009150000  ARLAR ENRT FZ 2118994 ARLAR
  0.391666667   -7.745000000  ARLEM ENRT GO 2118979 ARLEM
 10.279816667    0.286847222  ARLEX ENRT DG 2105411 ARLEX
  6.150555556   -5.110000000  ARLIX ENRT DI 2105411 ARLIX
  4.000000000   -1.916944444  ARMAR ENRT DG 2105431 ARMAR
  2.153333333   27.695000000  ARMEN ENRT FZ 2105426 ARMEN
 35.359722222   10.038888889  ARNEB ENRT DT 5920067 ARNEB
 20.247766667   -1.449586111  AROGA ENRT GA 2105411 AROGA
 27.491666667   20.020000000  ARRIG ENRT HL 2105411 ARRIG
 27.348802778    3.000000000  ARSEM ENRT DA 2105426 ARSEM
  9.551111111   43.405833333  ARSHI ENRT HA 5920087 ARSHI
 29.930833333   -9.553333333  ARSOL ENRT GM 5906514 ARSOL
 28.409027778  -16.034138889  ARTEM ENRT GC 5906514 ARTEM
 29.357916667  -13.585694444  ARVEM ENRT GC 5906514 ARVEM
 -0.017505556   25.281152778  ARVOX ENRT FZ 4530243 ARVOX
 36.033888889   -0.208888889  ARZEW ENRT DA 2105426 ARZEW
  7.311111111  -28.218888889  ASEBA ENRT GO 2105431 ASEBA
  0.693055556   30.683888889  ASEKA ENRT HU 2105431 ASEKA
 35.000000000  -12.711666667  ASGAM ENRT GM 2118999 ASGAM
  9.095555556   43.928888889  ASKEN ENRT HA 2118999 ASKEN
 15.815000000   24.001486111  ASKOL ENRT FT 2118999 ASKOL
  6.295833333   26.426944444  ASKON ENRT HS 2118999 ASKON
 13.522600000   26.155108333  ASMAG ENRT HS 5906519 ASMAG
 34.203611111    8.673333333  ASMAS ENRT DT 4474450 ASMAS
