I
1100 Version - data cycle 2306, build 20240704, metadata AwyXP1100. Copyright (c) 2024 Navigraph, Datasource Jeppesen

AMRAD UN 11 TUMKO UN 11 N 2  65 520 A366
AMRAH OE 11 BOXEB OE 11 F 1 160 600 Y511
AMRAH OE 11 BOXEB OE 11 F 2 160 600 Y511
AMRAH OE 11 KODIS OE 11 F 1 160 600 Q12
AMRAH OE 11 KODIS OE 11 F 2 160 600 Q12
AMRAM EK 11 BUSOM EK 11 N 2 195 660 L983
AMRAM EK 11 ELMIG EK 11 N 2 195 660 L983
AMRAM EK 11 EVAKI EK 11 N 2 195 660 N866
AMRAM EK 11 GOLUM EK 11 N 2 195 660 N866
AMRAM EK 11 NAMIK EK 11 N 2 195 660 P60
AMRAM EK 11 NUGLO EK 11 N 2 195 660 P60
AMRAR DN 11 KELAK DN 11 N 1  65 245 Q324
AMRAR DN 11 KELAK DN 11 N 2 245 600 UQ324
AMRAR DN 11   MIU DN  3 F 2 245 600 UG619
AMRAR DN 11 UNETU DN 11 N 1  65 245 Q324
AMRAR DN 11 UNETU DN 11 N 2 245 600 UQ324
AMREK UA 11 GORVA UA 11 N 1 120 510 N990-W332
AMREK UA 11 GORVA UA 11 N 2 120 510 N990-W332
AMREN FE 11 APTOS FE 11 N 2 245 460 UG624
AMREN FE 11 KIBLO FE 11 N 2 245 600 UM731
AMREN FE 11 OPOLA FE 11 N 2 245 600 UM731
AMREN FE 11 RIMOB FE 11 N 2 245 460 UG624
AMRET UL 11 KUTOB UL 11 F 1  55 540 M131
AMRET UL 11 KUTOB UL 11 F 2  55 540 M131
AMRET UL 11 TUSUP UL 11 F 1  75 540 T822
AMRET UL 11 TUSUP UL 11 F 2  75 540 T822
AMREX LI 11 DINOB LI 11 N 2 200 305 M600
AMREX LI 11 EKPAR LI 11 N 1 100 305 M729
AMREX LI 11 EKPAR LI 11 N 2 100 305 M729
AMREX LI 11 LORNO LI 11 N 1 100 305 M729
AMREX LI 11 LORNO LI 11 N 2 100 305 M729
AMREX LI 11 SODMO LI 11 N 2 100 305 M600
AMRID LS 11 ESEVA LS 11 F 1  80 195 Z144
AMRID LS 11   FRI LS  3 F 1  80 195 Z60
AMRIG FZ 11 INT01 FZ 11 N 1  30 245 ATS1
AMRIL FZ 11 IVGOK FZ 11 N 1  78 245 A406
AMRIL FZ 11 NEVIT FN 11 N 1  50 245 A406
AMRIL FZ 11 PORAT FN 11 N 2 245 600 UA406
AMRIR UE 11 LUNOG UH 11 N 2 265 540 M988
AMRIR UE 11 TIRBU UE 11 N 2 265 540 M988
AMRIV EH 11 MOMIC EH 11 F 1  55 660 Q63
AMRIV EH 11 MOMIC EH 11 F 2  55 660 Q63
  AMR LE  3 AGIDO LE 11 N 1 145 660 H372-UM192
  AMR LE  3 AGIDO LE 11 N 2 145 660 UM192
  AMR LE  3 ALZUP LE 11 N 1  95 145 UY810-W810
  AMR LE  3 ALZUP LE 11 N 2 145 285 UY810
  AMR LE  3 BOLKA LE 11 N 1 155 660 UN860
  AMR LE  3 BOLKA LE 11 N 2 155 660 UN860
  AMR LE  3 DOSEK LE 11 N 1 145 660 G850-UN860
  AMR LE  3 DOSEK LE 11 N 2 145 660 UN860
  AMR LE  3 ESAMI LE 11 N 1 155 660 H372-UM372
  AMR LE  3 ESAMI LE 11 N 2 155 660 UM372
  AMR LE  3 ESILA LE 11 N 1 145 660 J865-UN865
  AMR LE  3 ESILA LE 11 N 2 145 660 UN865
  AMR LE  3 GALTO LE 11 N 1 155 660 UM143
  AMR LE  3 GALTO LE 11 N 2 155 660 UM143
  AMR LE  3 GATAS LE 11 N 1 145 660 A44-UM192
  AMR LE  3 GATAS LE 11 N 2 145 660 UM192
  AMR LE  3 KUNEN LE 11 N 1 145 660 A44-UL112
  AMR LE  3 KUNEN LE 11 N 2 145 660 UL112
  AMR LE  3 POLCI LE 11 N 1 145 285 B112-UL112
  AMR LE  3 POLCI LE 11 N 2 145 285 UL112
  AMR LE  3 RISPO LE 11 N 1 145 660 G53-UM143
  AMR LE  3 RISPO LE 11 N 2 145 660 UM143
  AMR LE  3 VADAT LE 11 N 1  95 145 G850
AMROT EF 11 LAKUT EF 11 N 1  95 660 Y362
AMROT EF 11 LAKUT EF 11 N 2  95 660 Y362
AMROV FZ 11 ANOTO FZ 11 N 2 245 600 UM214
AMROV FZ 11 APEBI FZ 11 N 2 245 600 UJ5
AMRUD WA 11 LEGID WA 11 N 1 100 600 A450
AMRUD WA 11 LEGID WA 11 N 2 100 600 A450
AMRUD WA 11 TELES WA 11 N 1 100 600 A450
AMRUD WA 11 TELES WA 11 N 2 100 600 A450
AMRUL UL 11 RIGNI UL 11 F 2 265 540 L168
AMRUP ED 11 MOPAN ED 11 F 1  75 245 Z141
AMRUP ED 11 TITIX ED 11 F 1  80 245 Y715
AMRUP ED 11   TRA LS  3 F 1  80 660 N491
AMRUP ED 11   TRA LS  3 F 2  80 660 N491
AMSAD HT 11 EGSEM HT 11 N 2 245 600 UT914
AMSAL UU 11 ABTAS UU 11 F 1 175 540 T779
AMSAL UU 11 ABTAS UU 11 F 2 175 540 T779
AMSAN ED 11 EHZOF ED 11 N 1  60 660 L980
AMSAN ED 11 EHZOF ED 11 N 2  60 660 L980
AMSAN ED 11 ETEBO EH 11 N 1  60 660 L980
AMSAN ED 11 ETEBO EH 11 N 2  60 660 L980
AMSAN ED 11 NORKU ED 11 F 1 195 660 T281
AMSAN ED 11 NORKU ED 11 F 2 195 660 T281
AMSAT DI 11 BUGBU DG 11 N 2 250 600 UG859
AMSAT DI 11 IDORO DI 11 N 2 245 460 UG859
AMSAT DI 11 ONARI DI 11 N 1  55 245 G859
AMSED LI 11   ANC LI  3 F 2 250 305 Y765
AMSED LI 11 IVMEP LI 11 N 2 250 305 Z905
AMSED LI 11 LOBSI LI 11 N 2 250 305 Z905
AMSED LI 11 UNUMU LI 11 F 2 210 305 N737
AMSEN GA 11 DELIX GQ 11 N 2 245 460 UR866
AMSEN GA 11 VOSNU GA 11 N 2 245 460 UR866
AMSEV EN 11 LAGUM EK 11 N 1  35 660 L621
AMSEV EN 11 LAGUM EK 11 N 2  35 660 L621
AMSEV EN 11 PEVOR EK 11 N 1  95 660 P602
AMSEV EN 11 PEVOR EK 11 N 2  95 660 P602
AMSEV EN 11 PIPEX EN 11 N 1  95 660 P602
AMSEV EN 11 PIPEX EN 11 N 2  95 660 P602
AMSEV EN 11 RIVEX EN 11 F 1  95 660 Z324
AMSEV EN 11 RIVEX EN 11 F 2  95 660 Z324
AMSEV EN 11 TUKMU EN 11 N 1  95 660 L621
AMSEV EN 11 TUKMU EN 11 N 2  95 660 L621
AMSIK FC 11 LUSKA FC 11 N 2 245 600 UM998
AMSIL DX 11 BUDNO DG 11 N 2 245 600 UM566
AMSIL DX 11 KELEX DB 11 N 2 245 600 UM566
AMSIL DX 11 KILMO DX 11 N 2 250 600 UB726
AMSIL DX 11 PAMPA DG 11 N 2 250 600 UB726
AMSIS UH 11 KELOL UH 11 N 1  12  30 KR481
AMSIS UH 11 RINOT UH 11 N 1  12  30 KR481
AMSIV LG 11 LEKPO LG 11 N 2 250 660 UL617
AMSIV LG 11 TSL30 LG 11 N 1  80 245 L617
AMSOM DX 11 PAMPA DG 11 N 2 250 600 UR983
AMSOR LI 11 EKTOL LI 11 N 1 110 305 L995
AMSOR LI 11 EKTOL LI 11 N 2 110 305 L995
AMSOR LI 11 IPKAM LI 11 N 1 110 305 L995
AMSOR LI 11 IPKAM LI 11 N 2 110 305 L995
AMSOR LI 11 NOSTO LI 11 F 2 250 305 N7
AMSOR LI 11 PAPIZ LI 11 N 1 110 305 Q81
AMSOR LI 11 PAPIZ LI 11 N 2 110 305 Q81
AMSOR LI 11 TIGRA LI 11 N 2 250 305 T75
AMSUN UL 11 DITOT UL 11 N 1  55 265 W788
AMSUR ES 11 GOLMI EK 11 F 1  95 660 T402
AMSUR ES 11 GOLMI EK 11 F 2  95 660 T402
AMSUX FZ 11 EGVID FZ 11 N 1  50 245 J5
AMSUX FZ 11 EGVID FZ 11 N 2 245 600 UJ5
AMSUX FZ 11 EMTAB FZ 11 N 2 290 600 UM998
AMSUX FZ 11 KAPNA FZ 11 N 1  50 245 J5
AMSUX FZ 11 KAPNA FZ 11 N 2 245 600 UJ5
AMSUX FZ 11 VORVI FZ 11 N 2 290 600 UM998
AMTAL US 11 KODUG US 11 F 1  75 520 P165
AMTAL US 11 KODUG US 11 F 2  75 520 P165
AMTAR HL 11 RASNO LM 11 N 2 245 600 UY751
AMTAR HL 11 VUSOR HL 11 N 2 245 600 UY751
AMTEG UR 11 KISEL UR 11 N 1 145 540 R807
AMTEG UR 11 KISEL UR 11 N 2 145 540 R807
AMTEG UR 11 NIRGA UR 11 N 1 145 540 R807
AMTEG UR 11 NIRGA UR 11 N 2 145 540 R807
AMTEL LI 11 IBRID LI 11 N 1 100 305 L995
AMTEL LI 11 IBRID LI 11 N 2 100 305 L995
AMTEL LI 11 LAKOX LI 11 N 1  90 195 Q85
AMTEL LI 11 NUKNI LI 11 N 1 100 305 Q58
AMTEL LI 11 NUKNI LI 11 N 2 100 305 Q58
AMTEL LI 11 OKBIS LI 11 F 1 110 235 Y510
AMTEL LI 11 OKBIS LI 11 F 2 110 235 Y510
AMTEL LI 11 OMAKU LI 11 N 2 200 305 M738
AMTEL LI 11 SOVAN LI 11 N 1 100 305 L995
AMTEL LI 11 SOVAN LI 11 N 2 100 305 L995
AMTEL LI 11   TAQ LI  3 F 2 210 305 M727-M738
AMTEL LI 11 UPONO LI 11 F 1 110 305 Q411
AMTEL LI 11 UPONO LI 11 F 2 110 305 Q411
AMTES DA 11 ERDIT GA 11 N 1  65 245 B726
AMTIK DA 11 SIHAR DA 11 N 1 105 245 J8
AMTIK DA 11 SIHAR DA 11 N 2 245 455 UJ8
AMTIR DN 11 LUKRO DN 11 N 2 245 600 UT457
AMTIR DN 11 MILBU DN 11 N 2 245 600 UT457
AMTIR DN 11 NANUV DN 11 F 1  65 245 J707
AMTIR DN 11 NANUV DN 11 F 2 245 600 UJ707
AMTIX ED 11 CINDY ED 11 N 1 135 245 Z403
AMTIX ED 11 OLKAS ED 11 N 1 135 245 Z403
AMTOS LE 11   NEA LE  3 F 1  95 145 R75-UL14
AMTOS LE 11   NEA LE  3 F 2 145 660 UL14
AMTOT EK 11 EVBAS ES 11 F 2 245 660 Z702
AMTOV LB 11 BODMO LB 11 N 1  45 660 N605
AMTOV LB 11 BODMO LB 11 N 2  45 660 N605
AMTRA K2 11 ITSME K2 11 N 1  48 179 V264
AMTRA K2 11 STABO K2 11 N 1  34 179 V264
AMTUR UL 11 NIBER UL 11 N 1  55 540 T824
AMTUR UL 11 NIBER UL 11 N 2  55 540 T824
AMTUR UL 11 TONSO UL 11 N 1  55 540 T824
AMTUR UL 11 TONSO UL 11 N 2  55 540 T824
AMTUS UW 11 KUPOM UW 11 N 1  65 540 L993
AMTUS UW 11 KUPOM UW 11 N 2  65 540 L993
AMTUS UW 11 NALID UW 11 N 1  65 540 L993
AMTUS UW 11 NALID UW 11 N 2  65 540 L993
AMTUS UW 11 UTENA UW 11 N 1  65 540 T797
AMTUS UW 11 UTENA UW 11 N 2  65 540 T797
AMUBI MP 11 COLOR MR 11 N 1 120 190 A322
AMUBI MP 11 COLOR MR 11 N 2 200 600 UP798
AMUDA MG 11 ILIDA MG 11 N 1 100 195 W2
AMUDO HA 11 AXAMI HA 11 N 1 170 600 T228-UT228
AMUDO HA 11 AXAMI HA 11 N 2 170 600 T228-UT228
AMUDO HA 11 DUTVA HA 11 N 1 160 600 T124-UT124
AMUDO HA 11 DUTVA HA 11 N 2 160 600 T124-UT124
AMUDO HA 11 EPLIM HA 11 N 1 170 600 T228-UT228
AMUDO HA 11 EPLIM HA 11 N 2 170 600 T228-UT228
AMUGO LD 11 LASDU LD 11 F 1  50 205 L611
AMUGO LD 11 ORAKA LD 11 N 1  50 205 M169
AMUKI K4 11 IGTIM MM 11 F 2 210 600 J42
AMULA MM 11 PERBU MM 11 N 2 200 600 UJ27-UJ7
AMULA MM 11 SOUSY MM 11 N 2 200 600 UJ7
AMULA MM 11 VICKY MM 11 N 2 200 600 UJ27
AMUNO CY 11 SEKAN CY 11 N 1  70 179 T652-T743
AMUNO CY 11 SEKAN CY 11 N 2 180 600 Q826-Q925
AMUNO CY 11 VIMBA CY 11 N 1  69 179 T686
AMUNO CY 11 VIMBA CY 11 N 2 180 600 Q814
AMUPI UH 11 KUNON UH 11 N 2 265 540 M131
AMUPI UH 11 LALET UH 11 N 2 265 540 M131
AMUPI UH 11 LUPAT UH 11 N 2 295 540 B148
AMUPI UH 11 SIRVU UH 11 N 1  75 225 W228
AMUPI UH 11 SUTEK UH 11 N 1  75  95 W136
AMURI ZS 11 ATSAB ZS 11 N 1   0 600 A470
AMURI ZS 11 ATSAB ZS 11 N 2   0 600 A470
AMUSE K4 11 BASIS K4 11 N 1  35 179 V163
AMUSE K4 11 FLIES K4 11 N 1  70 179 V306
AMUSE K4 11 FRUGG K4 11 N 1  35 179 V565
AMUSE K4 11 GOBBY K4 11 N 1  35 179 V163
AMUSI MM 11 YEDRA MM 11 N 2 200 600 UL344
AMUTA ZM 11 BAMID UI 11 N 1 255 540 R372
AMUTA ZM 11 BAMID UI 11 N 2 255 540 R372
AMUTA ZM 11 BURKU ZM 11 N 2 242 479 Y618
AMUTA ZM 11 LABOB UI 11 N 1  95 540 G917
AMUTA ZM 11 LABOB UI 11 N 2  95 540 G917
AMUTA ZM 11 MEBEG UI 11 N 2 275 540 R478
AMUTA ZM 11 NILGA UI 11 N 1 255 540 R229
AMUTA ZM 11 NILGA UI 11 N 2 255 540 R229
AMUTI UU 11    ST UR  2 F 1  85 540 N72
AMUTI UU 11    ST UR  2 F 2  85 540 N72
AMUTO EP 11 DOSIX EP 11 F 1 110 660 P150
AMUTO EP 11 DOSIX EP 11 F 2 110 660 P150
AMUTO EP 11 EMGIP EP 11 N 1 200 660 N983
AMUTO EP 11 EMGIP EP 11 N 2 200 660 N983
AMUTO EP 11 POLON EP 11 N 1 200 660 N983
AMUTO EP 11 POLON EP 11 N 2 200 660 N983
AMVAR LF 11 OSMAS LF 11 F 1 115 195 Z40
AMVAR LF 11 OSMAS LF 11 F 2 195 500 UZ40
AMVEL EG 11 DOLAS EG 11 F 2 250 460 L603
AMVEX SP 11 IBARE SP 11 N 2 250 600 UM414
AMVEX SP 11 TOKAN SP 11 N 2 250 600 UL305
AMVIB SA 11 IMBAK SA 11 N 2 250 450 UM418
AMVIB SA 11 OPNIN SA 11 F 2 260 450 UN775
AMVIB SA 11 UMSAR SA 11 N 2 250 450 UM418
AMVIG VA 11 ARADO VA 11 F 1 100 460 A347
AMVIG VA 11 ARADO VA 11 F 2 100 460 A347
AMVIG VA 11 EGUGU VA 11 N 1  75 250 G472
AMVIG VA 11 EGUGU VA 11 N 2 260 460 G472-N895
AMVIK ZB 11 LULTA ZB 11 F 1   0 600 V9
AMVIK ZB 11 LULTA ZB 11 F 2   0 600 V9
AMVIL WI 11 ELROK WI 11 N 2 245 600 N563
AMVIV SL 11 LOKOX SL 11 N 2 250 600 UM784
AMVIV SL 11 NEGAX SL 11 N 2 250 600 UW568
AMVIV SL 11 NIRBO SL 11 N 2 250 600 UW568
AMVIV SL 11 PAPEK SL 11 N 2 250 600 UM784
AMVIX NZ 11 SEBSA NZ 11 N 1   0 460 Q128
AMVIX NZ 11 SEBSA NZ 11 N 2   0 460 Q128
AMVOG ZB 11 NUDKU ZB 11 F 1   0 600 W61
AMVOG ZB 11 NUDKU ZB 11 F 2   0 600 W61
AMVOG ZB 11 PINAP ZB 11 F 1   0 600 G212
AMVOG ZB 11 PINAP ZB 11 F 2   0 600 G212
AMVOP SB 11 SOSBU SB 11 F 2 260 600 UM549
AMVOR SK 11 EVRUP SK 11 N 1  70 245 V700
AMVUR VO 11 BIKEN VO 11 N 2 260 460 P762
AMVUR VO 11 DUMAR VO 11 N 2 280 460 N877
AMVUR VO 11 NIMOV VO 11 N 2 260 460 P762
   AM VV  2 UPVAN VV 11 N 1 100 460 W4
   AM VV  2 UPVAN VV 11 N 2 100 460 W4
AMWAB EG 11 AXNEF EG 11 F 1 150 245 Q63
AMWAJ HL 11 TANLI DT 11 F 1 195 600 UP128
AMWAJ HL 11 TANLI DT 11 F 2 195 600 UP128
AMZAK SB 11 OBKIK SB 11 N 1 150 245 Z15
ANABL K6 11 HOWIE K6 11 N 1  18 179 V1
ANABL K6 11 LEEAH K6 11 N 1  18 179 V1
ANADA TT 11 ANNER TJ 11 N 1  70 600 L467
ANADA TT 11 ANNER TJ 11 N 2  70 600 L467
ANADA TT 11 ITLUV TT 11 N 2 290 600 UL452
ANADA TT 11 LEEOO TI 11 N 1  55 600 L459
ANADA TT 11 LEEOO TI 11 N 2  55 600 L459
ANADA TT 11 PELMA TT 11 N 1  60 245 G449
ANADA TT 11 PELMA TT 11 N 2 245 600 G449-UG449
ANADA TT 11 RAFEE TJ 11 N 1  55 600 L452
ANADA TT 11 RAFEE TJ 11 N 2  55 600 L452
ANADA TT 11 SATOE TJ 11 N 1  55 600 L343
ANADA TT 11 SATOE TJ 11 N 2  55 600 L343
ANADU MM 11 AXOMU MM 11 F 2 200 600 UT106
ANADU MM 11 ELURA MM 11 F 2 200 600 UT155
ANAGI UR 11 ABLOG UR 11 F 1  75 520 N166
ANAGI UR 11 ABLOG UR 11 F 2  75 520 N166
ANAGO UH 11 INRIL UH 11 N 1  75 540 B223
ANAGO UH 11 INRIL UH 11 N 2  75 540 B223
ANAGO UH 11 ODEPI UH 11 N 1  75 540 B223
ANAGO UH 11 ODEPI UH 11 N 2  75 540 B223
ANAHO K2 11 MYBAD K2 11 N 2 180 450 Q132
ANAHO K2 11 WEBGO K2 11 N 2 180 450 Q132
ANAJE K2 11 DUHJY K2 11 N 1  60 179 V494
ANAJE K2 11 YOBUN K2 11 N 1  60 179 V494
ANAKA UR 11 ARNAD UK 11 N 1  55 440 A245
ANAKA UR 11 ARNAD UK 11 N 2  55 440 A245
ANAKA UR 11 DIBAT UR 11 N 1  45 540 G476
ANAKA UR 11 DIBAT UR 11 N 2  45 540 G476
ANAKA UR 11 GINEP UR 11 N 1 165 440 B491
ANAKA UR 11 GINEP UR 11 N 2 165 440 B491
ANAKA UR 11 PALER UK 11 N 1 165 540 B491
ANAKA UR 11 PALER UK 11 N 2 165 540 B491
ANAKA UR 11 RUDOL UR 11 N 1  45 405 W316
ANAKA UR 11 RUDOL UR 11 N 2  45 405 W316
ANAKA UR 11 SORUL UR 11 N 1  45 540 G476
ANAKA UR 11 SORUL UR 11 N 2  45 540 G476
ANAKA UR 11 TUNOT UR 11 N 1  45 205 W343
ANAKI LI 11 DEVOX LI 11 F 1 100 305 P860
ANAKI LI 11 DEVOX LI 11 F 2 100 305 P860
ANAKI LI 11   GEN LI  3 F 1 100 305 Y15
ANAKI LI 11   GEN LI  3 F 2 100 305 Y15
ANAKI LI 11 IXITO LI 11 N 1 100 305 L50
ANAKI LI 11 IXITO LI 11 N 2 100 305 L50
ANAKI LI 11 LAGEN LI 11 N 1 100 305 L50
ANAKI LI 11 LAGEN LI 11 N 2 100 305 L50
ANAKI LI 11 TONDA LI 11 F 2 260 305 M198
ANALE K1 11 SHONK K1 11 N 1  77 179 V611
ANALU MM 11 MUVAR MM 11 N 1 120 180 V21
ANALU MM 11 MUVAR MM 11 N 2 200 600 UJ15-UT116
ANALU MM 11 VOKAM MM 11 N 1 120 180 V21
ANALU MM 11 VOKAM MM 11 N 2 200 600 UJ15-UT116
ANAME SB 11 BIGOD SB 11 N 1 150 245 Z15
ANAMI UN 11 LONZA UN 11 N 2 265 480 P864
ANAMI UN 11 SAKAT UN 11 N 1 235 540 R825
ANAMI UN 11 SAKAT UN 11 N 2 235 540 R825
ANANA LE 11 ULSES LE 11 N 1 145 660 G53-UM143
ANANA LE 11 ULSES LE 11 N 2 145 660 UM143
ANANE LC 11 APLON LC 11 N 1  35 660 A28-M28
ANANE LC 11 APLON LC 11 N 2  35 660 M28
ANANE LC 11 BETID LC 11 N 1  35 660 A28-M28
ANANE LC 11 BETID LC 11 N 2  35 660 M28
ANANE LC 11 ESERI LC 11 N 1   0 660 M42
ANANE LC 11 ESERI LC 11 N 2   0 660 M42
ANANE LC 11 IDAKU LC 11 F 1  35 660 Z89
ANANE LC 11 IDAKU LC 11 F 2  35 660 Z89
ANANE LC 11 IREFA LC 11 N 1   0 660 M67
ANANE LC 11 IREFA LC 11 N 2   0 660 M67
ANANE LC 11 MEZUS LC 11 N 1   0 660 M67
ANANE LC 11 MEZUS LC 11 N 2   0 660 M67
ANANE LC 11 VELOX LC 11 N 1  35 660 M42
ANANE LC 11 VELOX LC 11 N 2  35 660 M42
ANARA UI 11 BARIK UN 11 N 1  85 540 B718
ANARA UI 11 BARIK UN 11 N 2  85 540 B718
ANARA UI 11 ERGES UI 11 N 1  95 540 B718
ANARA UI 11 ERGES UI 11 N 2  95 540 B718
ANARI US 11 SUGUP US 11 F 1  55 520 G484
ANARI US 11 SUGUP US 11 F 2  55 520 G484
ANASA LY 11 ESIRI LY 11 F 1  80 205 Y88
ANASI UI 11 BADIN UI 11 N 1  95 205 W308
ANASI UI 11 TAKUL UI 11 N 1  95 205 W308
ANATU US 11 BEGMA US 11 F 1 145 540 P135
ANATU US 11 BEGMA US 11 F 2 145 540 P135
ANATU US 11 DOSUM US 11 F 1  65 540 L992
ANATU US 11 DOSUM US 11 F 2  65 540 L992
ANAVA LP 11 DOLER LP 11 N 1  50 285 H122
ANAVA LP 11 DOLER LP 11 N 2  50 285 H122
ANAVU LR 11 JIBOU LR 11 N 1  55 105 T90
ANBAG SV 11 EDRUG SV 11 N 2 250 600 UP549
ANBAG SV 11 PAKON SB 11 N 2 250 600 UM423
ANBAG SV 11 TELUR SV 11 N 2 250 600 UP549
ANBAK SB 11 ILNOT SB 11 N 2 250 600 UP527
ANBAL SE 11 DUBKU SE 11 N 1 180 245 G675
ANBAN YB 11 MUDGI YB 11 N 1   0 200 W192
ANBAN YB 11  YCAH YB 11 N 1   0 200 W627
ANBAR OR 11 KASIR OR 11 N 1 210 460 M703
ANBAR OR 11 KASIR OR 11 N 2 210 460 M703
ANBAR OR 11 RUKAM OR 11 N 1 210 460 M703
ANBAR OR 11 RUKAM OR 11 N 2 210 460 M703
ANBAS VO 11 BIBGI VO 11 N 1  75 460 W38
ANBAS VO 11 BIBGI VO 11 N 2  75 460 W38
ANBAS VO 11 MEPIP VO 11 N 1  80 255 W136
ANBAS VO 11 MEPIP VO 11 N 2  80 255 W136
ANBAS VO 11 SAPNU VO 11 N 1  75 460 W41
ANBAS VO 11 SAPNU VO 11 N 2  75 460 W41
ANBAS VO 11 VINUK VO 11 F 2 250 460 V49
ANBAT NF 11 ATOLL NF 11 N 1   0 600 A580
ANBAT NF 11 ATOLL NF 11 N 2   0 600 A580
ANBAT NF 11 DOMAX NF 11 N 1   0 600 A580
ANBAT NF 11 DOMAX NF 11 N 2   0 600 A580
ANBAX SE 11 DABRU SE 11 N 1  50 245 W14
ANBAX SE 11 DIDIL SE 11 N 1  50 245 W12
ANBAX SE 11 MOMVO SE 11 N 1  50 245 W12
  ANB DA  3   CSO DA  3 N 1 105 245 G859
  ANB DA  3   CSO DA  3 N 2 245 455 UG859
  ANB DA  3 DIMAO DT 11 N 1  45 245 G6
  ANB DA  3 DIMAO DT 11 N 2 245 455 UG6
  ANB DA  3   JIL DA  3 N 1 105 245 A411
  ANB DA  3   JIL DA  3 N 2 245 455 UA411
  ANB DA  3 MORJA DT 11 N 1 105 245 A411
  ANB DA  3 MORJA DT 11 N 2 245 455 UA411
  ANB DA  3 MOUET LF 11 N 1  45 245 R34
  ANB DA  3 MOUET LF 11 N 2 245 455 UR34
  ANB DA  3 PAGRE DA 11 N 2 305 455 UM134
  ANB DA  3 SALMA LF 11 N 1  45 245 G6
  ANB DA  3 SALMA LF 11 N 2 245 455 UG6
ANBEK SB 11 MOSTI SB 11 F 2 260 600 UZ40
ANBEK SB 11 MUMEN SB 11 F 2 250 600 UZ14
ANBEP ZU 11 GOKEB ZU 11 F 1   0 600 W4
ANBEP ZU 11 GOKEB ZU 11 F 2   0 600 W4
ANBES SL 11 SAVRA SL 11 N 2 250 600 UL797
ANBES SL 11 VALUS SL 11 N 2 250 600 UL797
ANBIK WM 11 KAKAK WM 11 F 1  60 460 Y507
ANBIK WM 11 KAKAK WM 11 F 2  60 460 Y507
ANBIS SP 11 IBARE SP 11 F 1 180 240 T325
ANBIX SB 11 ARVUM SB 11 N 2 250 600 UM402
ANBIX SB 11 ILVIS SB 11 N 2 250 600 UZ24
ANBIX SB 11 OPRAB SB 11 N 2 250 600 UZ24
ANBON SP 11   PDO SP  3 F 1 210 240 T218
ANBON SP 11   PDO SP  3 F 2 250 600 UT218
ANBOT SB 11 BOGEL SB 11 F 2 260 600 UZ161
ANBUN SL 11 SULGA SL 11 N 1 100 240 N650
ANBUS WS 11 BOBAG WS 11 F 1  95 460 P501
ANBUS WS 11 BOBAG WS 11 F 2  95 460 P501
ANCAF SB 11 ILMUR SB 11 F 1 160 245 Z18
ANCAF SB 11 SEMGI SB 11 F 1 150 235 Z82
ANCER CY 11 ALLRY CY 11 F 2 290 600 N393A
ANCER CY 11 BUDAR CY 11 F 2 290 600 N369A
ANCER CY 11 ELSIR CY 11 F 2 290 600 N337A
ANCER CY 11 IRLOK CY 11 F 2 290 600 N715A
ANCER CY 11 JANJO CY 11 F 2 290 600 N685A
ANCER CY 11 KODIK CY 11 F 2 290 600 N655A
ANCER CY 11 LOMSI CY 11 F 2 290 600 N625A
ANCER CY 11 MELDI CY 11 F 2 290 600 N595A
ANCER CY 11 NEEKO CY 11 F 2 290 600 N565A
ANCER CY 11 PELTU CY 11 F 2 290 600 N537A
ANCER CY 11 RIKAL CY 11 F 2 290 600 N507A
ANCER CY 11 SAXAN CY 11 F 2 290 600 N479A
ANCER CY 11 TUDEP CY 11 F 2 290 600 N447A
ANCER CY 11 UMESI CY 11 F 2 290 600 N421A
ANCER CY 11   YBC CY  3 F 2 290 600 N745A-N775A-N803A-N845A-N861A-N881A-N925A
  ANC LI  3 BAKEP LI 11 N 2 250 305 Z982
  ANC LI  3 BIDMA LI 11 N 1 100 305 M730
  ANC LI  3 BIDMA LI 11 N 2 100 305 M730
  ANC LI  3 BUSER LI 11 F 2 260 305 L865
  ANC LI  3 ERLIT LI 11 N 1 100 305 L865
  ANC LI  3 ERLIT LI 11 N 2 100 305 L865
  ANC LI  3 GAVRA LI 11 N 1 100 305 M986
  ANC LI  3 GAVRA LI 11 N 2 100 305 M986
  ANC LI  3 GERBU LI 11 N 1 100 305 M736
  ANC LI  3 GERBU LI 11 N 2 100 305 M736
  ANC LI  3 IBENI LD 11 F 2 260 305 M986
  ANC LI  3 KEGED LI 11 N 1 100 305 M730
  ANC LI  3 KEGED LI 11 N 2 100 305 M730
  ANC LI  3 LANLI LI 11 N 1 100 305 L612
  ANC LI  3 LANLI LI 11 N 2 100 305 L612
  ANC LI  3 MASEG LI 11 N 1 100 305 L612
  ANC LI  3 MASEG LI 11 N 2 100 305 L612
ANCOR K6 11 RAZZR K6 11 N 1  50 179 V302
ANDAK SC 11 KILIN SC 11 F 1  90 245 Q802
ANDAK SC 11 KUGER SC 11 F 2 250 450 UQ802
ANDAT UL 11 ALZOS UL 11 F 1  75 540 P982
ANDAT UL 11 ALZOS UL 11 F 2  75 540 P982
ANDAT UL 11 BALOB UL 11 N 1  55 540 N155
ANDAT UL 11 BALOB UL 11 N 2  55 540 N155
ANDAT UL 11 LORPI UL 11 F 1  55 540 M60
ANDAT UL 11 LORPI UL 11 F 2  55 540 M60
