I
1200 Version - data cycle 2306, build 20240704, metadata NavXP1200. Copyright (c) 2024 Navigraph, Datasource Jeppesen

 6  38.920555556   63.576500000      649    11050    18 300310.568  IUT UTAV UT 31 GS
12  38.920555556   63.576500000      649    11050    25      0.000  IUT UTAV UT TURKMENABAT DME-ILS
 4  38.543330556   68.852669444     2569    11030    18  31050.180  IFN UTDD UT 09 ILS-cat-I
 6  38.545000000   68.810000000     2569    11030    18 300090.180  IFN UTDD UT 09 GS
 4  38.006666667   69.813333333     2150    10810    18   4695.941  ICG UTDK UT 01 ILS-cat-I
 6  37.976666667   69.803333333     2150    10810    18 303015.941  ICG UTDK UT 01 GS
 4  40.217694444   69.717527778     1450    11150    18  28162.237  IHD UTDL UT 08 ILS-cat-I
 6  40.215027778   69.681027778     1450    11150    18 300082.237  IHD UTDL UT 08 GS
 4  40.212916667   69.671638889     1450    10990    18  93142.237  IHV UTDL UT 26 ILS-cat-I
 6  40.217833333   69.706138889     1450    10990    18 267262.237  IHV UTDL UT 26 GS
 4  40.740536111   72.310777778     1543    11050    18  14805.606  IAN UTFA UT 04 ILS-cat-I
 6  40.720483333   72.280944444     1543    11050    18 300045.606  IAN UTFA UT 04 GS
 4  40.337977778   71.743183333     1924    10970    18  64623.244  IZU UTFF UT 18 ILS-cat-I
 6  40.369063889   71.746969444     1924    10970    18 300183.244  IZU UTFF UT 18 GS
 4  40.990194444   71.536097222     1705    11010    18 102168.570  ISA UTFN UT 28 ILS-cat-I
 6  40.979516667   71.571930556     1705    11010    18 300288.570  ISA UTFN UT 28 GS
 4  42.509277778   59.609861111      249    11030    18 118414.629  IZR UTNN UT 33 ILS-cat-I
 6  42.479027778   59.627694444      249    11030    18 300334.629  IZR UTNN UT 33 GS
 4  41.596166667   60.628138889      322    10950    18 112999.646  INU UTNU UT 31 ILS-cat-I
 6  41.575388889   60.654027778      322    10950    18 300319.646  INU UTNU UT 31 GS
 4  40.122405556   65.200858333     1200    10930    18  25997.405  IHG UTSA UT 07 ILS-cat-II
 6  40.112755556   65.152430556     1200    10930    18 300077.405  IHG UTSA UT 07 GS
12  40.112755556   65.152430556     1200    10930    25      0.200  IHG UTSA UT NAVOI DME-ILS
 4  40.112366667   65.142319444     1200    10870    18  90977.405  INL UTSA UT 25 ILS-cat-II
 6  40.119572222   65.190891667     1200    10870    18 300257.405  INL UTSA UT 25 GS
12  40.119572222   65.190891667     1200    10870    25      0.200  INL UTSA UT NAVOI DME-ILS
 4  39.792861111   64.486388889      751    11030    18   1810.143  IUH UTSB UT 01 ILS-cat-I
 6  39.764527778   64.481666667      751    11030    18 300010.143  IUH UTSB UT 01 GS
 4  38.786861111   65.778833333     1232    10910    18  57403.983  IJP UTSK UT 16 ILS-cat-I
 6  38.811083333   65.767777778     1232    10910    18 300163.983  IJP UTSK UT 16 GS
 4  39.700025000   67.003516667     2200    10950    18  32855.738  IMZ UTSS UT 09 ILS-cat-I
 6  39.703869444   66.967813889     2200    10950    18 300095.738  IMZ UTSS UT 09 GS
12  39.703869444   66.967813889     2200    10950    25      0.200  IMZ UTSS UT SAMARKAND DME-ILS
 4  39.703297222   66.960961111     2200    11070    18  97835.738  ISD UTSS UT 27 ILS-cat-I
 6  39.701738889   66.995416667     2200    11070    18 300275.738  ISD UTSS UT 27 GS
12  39.701738889   66.995416667     2200    11070    25      0.200  ISD UTSS UT SAMARKAND DME-ILS
 4  37.283058333   67.288533333     1071    11030    18  90254.103  INO UTST UT 25 ILS-cat-I
 6  37.291452778   67.320597222     1071    11030    18 300254.103  INO UTST UT 25 GS
12  37.291452778   67.320597222     1071    11030    25      0.200  INO UTST UT TERMEZ INTL DME-ILS
 4  41.255444444   69.253833333     1414    10850    18  92421.696  IFD UTTT UT 26R ILS-cat-I
 6  41.259055556   69.296083333     1414    10850    18 302261.696  IFD UTTT UT 26R GS
12  41.259055556   69.296083333     1414    10850    25      0.200  IFD UTTT UT ISLAM KARIMOV DME-ILS
 4  41.261555556   69.309250000     1387    11050    18  27441.696  ING UTTT UT 08L ILS-cat-II
 6  41.255500000   69.264138889     1387    11050    18 300081.696  ING UTTT UT 08L GS
12  41.255500000   69.264138889     1387    11050    25      0.200  ING UTTT UT ISLAM KARIMOV DME-ILS
 4  41.259361111   69.306638889     1385    11170    18  27441.685  IZW UTTT UT 08R ILS-cat-I
 6  41.253666667   69.264111111     1385    11170    18 300081.685  IZW UTTT UT 08R GS
12  41.253666667   69.264111111     1385    11170    25      0.200  IZW UTTT UT ISLAM KARIMOV DME-ILS
 4  54.559055556   36.358000000      666    11170    18 113363.951  IFR UUBC UU 31 ILS-cat-I
 6  54.543138889   36.380305556      666    11170    18 300323.951  IFR UUBC UU 31 GS
12  54.543138889   36.380277778      666    11170    25      0.000  IFR UUBC UU GRABTSEVO DME-ILS
15  54.549694444   36.374083333      666    20497    80 300145.185 G13A UUBC UU 13 GLS
15  54.549694444   36.374083333      666    20908    80 300325.185 G31A UUBC UU 31 GLS
 4  56.952444444   40.901972222      410    11030    18 103981.292  IDD UUBI UU 29 ILS-cat-I
 6  56.936944444   40.944305556      410    11030    18 300301.292  IDD UUBI UU 29 GS
 4  53.227000000   34.172777778      665    10990    18 123111.378  INU UUBP UU 34 ILS-cat-I
 6  53.206500000   34.175555556      665    10990    18 270351.378  INU UUBP UU 34 GS
 4  55.569472222   38.116750000      404    11090    18 108311.665  IRT UUBW UU 30 ILS-cat-I
 6  55.537555556   38.176888889      404    11090    18 300311.665  IRT UUBW UU 30 GS
12  55.537555556   38.176888889      404    11090    25      0.000  IRT UUBW UU RAMENSKOYE DME-ILS
 4  55.390750000   37.908611111      600    11010    18  48745.683  IDM UUDD UU 14R ILS-cat-III
 6  55.417916667   37.873083333      600    11010    18 300145.683  IDM UUDD UU 14R GS
12  55.417916667   37.873083333      600    11010    25      0.200  IDM UUDD UU DOMODEDOVO DME-ILS
 4  55.427138889   37.864805556      600    10930    18 113725.683  IDO UUDD UU 32L ILS-cat-I
 6  55.396638889   37.898083333      600    10930    18 300325.683  IDO UUDD UU 32L GS
12  55.396638889   37.898083333      600    10930    25      0.200  IDO UUDD UU DOMODEDOVO DME-ILS
15  55.414083333   37.900444444      592    20668    80 300146.891 G14A UUDD UU 14L GLS
15  55.414083333   37.900444444      592    21490    80 300146.891 G14B UUDD UU 14R GLS
15  55.414083333   37.900444444      592    21079    80 300326.891 G32A UUDD UU 32R GLS
15  55.414083333   37.900444444      592    21901    80 300326.891 G32B UUDD UU 32L GLS
 4  57.552694444   40.127944444      305    11050    18  83403.415  IRG UUDL UU 23 ILS-cat-I
 6  57.566444444   40.174583333      305    11050    18 300243.415  IRG UUDL UU 23 GS
15  57.562805556   40.172444444      305    20826    80 300064.580 G05A UUDL UU 05 GLS
 4  55.967722222   37.372861111      630    11130    18  88095.074  IAD UUEE UU 24C ILS-cat-III
 6  55.976083333   37.436666667      630    11130    18 300255.074  IAD UUEE UU 24C GS
12  55.976111111   37.436666667      630    11130    25      0.200  IAD UUEE UU SHEREMETYEVO DME-ILS
 4  55.980111111   37.323138889      600    10935    18  88095.024  IBR UUEE UU 24R ILS-cat-III
 6  55.988722222   37.373305556      600    10935    18 300255.024  IBR UUEE UU 24R GS
12  55.988722222   37.373305556      600    10935    25      0.200  IBR UUEE UU SHEREMETYEVO DME-ILS
 4  55.965805556   37.377472222      600    11050    18  88095.079  IBW UUEE UU 24L ILS-cat-II
 6  55.973527778   37.438944444      600    11050    18 300255.079  IBW UUEE UU 24L GS
12  55.973555556   37.438916667      600    11050    25      0.200  IBW UUEE UU SHEREMETYEVO DME-ILS
 4  55.989555556   37.386222222      630    10875    18  23115.024  IMA UUEE UU 06L ILS-cat-III
 6  55.982777778   37.333638889      630    10875    18 300075.024  IMA UUEE UU 06L GS
12  55.982777778   37.333638889      600    10875    25      0.200  IMA UUEE UU SHEREMETYEVO DME-ILS
 4  55.979388889   37.451111111      630    10810    18  23115.074  IMR UUEE UU 06C ILS-cat-I
 6  55.969472222   37.392250000      630    10810    18 300075.074  IMR UUEE UU 06C GS
12  55.969500000   37.392222222      630    10810    25      0.200  IMR UUEE UU SHEREMETYEVO DME-ILS
 4  55.977083333   37.453111111      600    10910    18  23115.079  INL UUEE UU 06R ILS-cat-III
 6  55.966555556   37.392138889      600    10910    18 300075.079  INL UUEE UU 06R GS
12  55.966555556   37.392138889      600    10910    25      0.200  INL UUEE UU SHEREMETYEVO DME-ILS
15  55.966666667   37.375083333      630    20593    80 300076.068 G06A UUEE UU 06C GLS
15  55.966666667   37.375083333      630    21415    80 300076.068 G06B UUEE UU 06R GLS
15  55.966666667   37.375083333      630    22648    80 300076.068 G06D UUEE UU 06L GLS
15  55.966666667   37.375083333      630    21004    80 300256.068 G24A UUEE UU 24C GLS
15  55.966666667   37.375083333      630    21826    80 300256.068 G24B UUEE UU 24L GLS
15  55.966666667   37.375083333      630    23059    80 300256.068 G24E UUEE UU 24R GLS
 4  55.506111111   37.476111111      563    10830    18  91704.773  IPS UUMO UU 25 ILS-cat-I
 6  55.506666667   37.513888889      563    10830    18 310264.773  IPS UUMO UU 25 GS
15  55.502388889   37.508500000      563    20661    80 310265.856 G25A UUMO UU 25 GLS
 4  50.650972222   36.568333333      735    11050    18 104337.387  IBX UUOB UU 29 ILS-cat-I
 6  50.640361111   36.604444444      735    11050    18 280297.387  IBX UUOB UU 29 GS
15  50.645416667   36.590888889      735    20669    80 270118.590 G11A UUOB UU 11 GLS
15  50.645416667   36.590888889      735    21080    80 280298.590 G29A UUOB UU 29 GLS
 4  51.643444444   39.244638889      359    10990    18  75457.342  IZF UUOD UU 21 ILS-cat-I
 6  51.658305556   39.265138889      359    10990    18 300217.342  IZF UUOD UU 21 GS
 4  51.761138889   36.270305556      686    11030    18 106863.968  IWA UUOK UU 30 ILS-cat-I
 6  51.746972222   36.307750000      686    11030    18 300303.968  IWA UUOK UU 30 GS
15  52.700694444   39.533777778      587    20651    80 300160.976 G15A UUOL UU 15 GLS
15  52.700694444   39.533777778      587    21062    80 300340.976 G33A UUOL UU 33 GLS
15  51.820027778   39.223833333      517    20763    80 300131.533 G12A UUOO UU 12 GLS
15  51.820027778   39.223833333      517    21174    80 300311.533 G30A UUOO UU 30 GLS
 4  55.599388889   37.296222222      685    10890    18  20588.331  IGT UUWW UU 06 ILS-cat-II
 6  55.586416667   37.243611111      685    10890    18 300068.331  IGT UUWW UU 06 GS
12  55.586416667   37.243611111      685    10890    25      0.200  IGT UUWW UU VNUKOVO DME-ILS
 4  55.584944444   37.232000000      685    11110    18  85568.331  IOB UUWW UU 24 ILS-cat-II
 6  55.595944444   37.286027778      685    11110    18 300248.331  IOB UUWW UU 24 GS
12  55.595944444   37.286027778      685    11110    25      0.200  IOB UUWW UU VNUKOVO DME-ILS
 4  55.584694444   37.256194444      685    11150    18  69323.355  ITA UUWW UU 19 ILS-cat-II
 6  55.609916667   37.273277778      685    11150    18 300203.355  ITA UUWW UU 19 GS
12  55.609916667   37.273277778      685    11150    25      0.200  ITA UUWW UU VNUKOVO DME-ILS
 4  55.615083333   37.279388889      685    11170    18   4343.355  IWM UUWW UU 01 ILS-cat-I
 6  55.589361111   37.257444444      685    11170    18 300023.355  IWM UUWW UU 01 GS
12  55.589361111   37.257444444      685    11170    25      0.200  IWM UUWW UU VNUKOVO DME-ILS
15  55.589972222   37.274361111      685    20431    80 300023.853 G01A UUWW UU 01 GLS
15  55.589972222   37.274361111      685    21253    80 300068.853 G06A UUWW UU 06 GLS
15  55.589972222   37.274361111      685    20842    80 300203.853 G19A UUWW UU 19 GLS
15  55.589972222   37.274361111      685    21664    80 300248.853 G24A UUWW UU 24 GLS
 4  63.583055556   53.814583333      482    10970    18 127815.414  IBF UUYH UL 36 ILS-cat-I
 6  63.558250000   53.795861111      482    10970    18 300015.414  IBF UUYH UL 36 GS
12  63.558250000   53.795861111      482    10970    25      0.200  IBF UUYH UL UKHTA DME-ILS
 4  63.550944444   53.794666667      482    11010    18  63195.414  IDP UUYH UL 18 ILS-cat-I
 6  63.575555556   53.813250000      482    11010    18 300195.414  IDP UUYH UL 18 GS
12  63.575555556   53.813250000      482    11010    25      0.200  IDP UUYH UL UKHTA DME-ILS
15  63.563583333   53.799055556      482    20681    80 300195.744 G18A UUYH UL 18 GLS
15  63.563583333   53.799055556      482    21092    80 300015.744 G36A UUYH UL 36 GLS
 4  65.990305556   57.382527778      261    10870    18  48396.814  IUL UUYS UL 13 ILS-cat-I
 6  66.013250000   57.361250000      261    10870    18 300156.814  IUL UUYS UL 13 GS
15  66.002888889   57.376083333      261    20611    80 300157.565 G13A UUYS UL 13 GLS
15  66.002888889   57.376083333      261    21022    80 300337.565 G31A UUYS UL 31 GLS
 4  67.486611111   64.021111111      604    10950    18  27821.844  IDW UUYW UL 08 ILS-cat-I
 6  67.491500000   63.974000000      604    10950    18 300101.844  IDW UUYW UL 08 GS
12  67.491500000   63.974000000      604    10950    25      0.000  IDW UUYW UL VORKUTA DME-ILS
15  67.490277778   64.004472222      604    20691    80 300102.740 G08A UUYW UL 08 GLS
15  67.490277778   64.004472222      604    21102    80 400282.740 G26A UUYW UL 26 GLS
 4  61.664194444   50.859583333      339    10830    18   1461.760  IPW UUYY UL 36 ILS-cat-I
 6  61.639222222   50.836111111      339    10830    18 300021.760  IPW UUYY UL 36 GS
12  61.639222222   50.836111111      339    10830    25      0.200  IPW UUYY UL SYKTYVKAR DME-ILS
 4  61.633138889   50.833500000      339    11170    18  66441.770  ISR UUYY UL 18 ILS-cat-II
 6  61.654250000   50.854888889      339    11170    18 300201.770  ISR UUYY UL 18 GS
12  61.654250000   50.854888889      338    11170    25      0.200  ISR UUYY UL SYKTYVKAR DME-ILS
15  61.653861111   50.856305556      339    21182    80 300202.654 G18A UUYY UL 18 GLS
15  61.653861111   50.856305556      339    20771    80 300022.654 G36A UUYY UL 36 GLS
 4  56.248222222   43.792555556      300    11050    18 129251.491  IBO UWGG UW 36R ILS-cat-I
 6  56.217777778   43.783555556      300    11050    18 300011.491  IBO UWGG UW 36R GS
12  56.217777778   43.783527778      300    11050    25      0.200  IBO UWGG UW STRIGINO DME-ILS
 4  56.209750000   43.778472222      300    10810    18  64631.491  IUV UWGG UW 18L ILS-cat-II
 6  56.238388889   43.791083333      300    10810    18 300191.491  IUV UWGG UW 18L GS
12  56.238388889   43.791083333      300    10810    25      0.200  IUV UWGG UW STRIGINO DME-ILS
15  56.222305556   43.791277778      258    20948    80 300192.579 G18B UWGG UW 18L GLS
15  56.222305556   43.791277778      258    21770    80 300012.579 G36B UWGG UW 36R GLS
 4  54.630444444   52.792166667      984    11090    18  68603.514  ILB UWKB UW 19 ILS-cat-I
 6  54.646861111   52.807027778      984    11090    18 300203.514  ILB UWKB UW 19 GS
12  54.646861111   52.807027778      984    11090    25      0.000  ILB UWKB UW BUGULMA DME-ILS
 4  55.595916667   49.305361111      410    11050    18  40084.390  IAM UWKD UW 11 ILS-cat-II
 6  55.614722222   49.253555556      410    11050    18 300124.390  IAM UWKD UW 11 GS
12  55.614722222   49.253555556      410    11050    25      0.200  IAM UWKD UW KAZAN DME-ILS
 4  55.618944444   49.245527778      410    11170    18 105064.430  IBL UWKD UW 29 ILS-cat-I
 6  55.598694444   49.294805556      410    11170    18 300304.430  IBL UWKD UW 29 GS
12  55.598694444   49.294805556      410    11170    25      0.200  IBL UWKD UW KAZAN DME-ILS
15  55.588250000   49.299888889      410    20745    80 300124.975 G11A UWKD UW 11 GLS
15  55.588250000   49.299888889      410    21156    80 300304.975 G29A UWKD UW 29 GLS
 4  55.554500000   52.073305556      700    10990    18  76906.949  INK UWKE UW 21 ILS-cat-I
 6  55.571527778   52.102194444      700    10990    18 300226.949  INK UWKE UW 21 GS
12  55.571527778   52.102222222      700    10990    25      0.000  INK UWKE UW BEGISHEVO DME-ILS
15  55.566194444   52.089805556      643    20617    80 300047.220 G03A UWKE UW 03 GLS
15  55.566194444   52.089805556      643    21028    80 300227.220 G21A UWKE UW 21 GLS
 4  56.690305556   47.898500000      348    10895    18  57413.009  IIO UWKJ UW 16 ILS-cat-II
 6  56.712750000   47.890527778      348    10895    18 300173.009  IIO UWKJ UW 16 GS
12  56.712750000   47.890555556      348    10895    25      0.200  IIO UWKJ UW YOSHKAR-OLA DME-ILS
15  56.699972222   47.906777778      348    20731    80 300173.549 G16A UWKJ UW 16 GLS
15  56.699972222   47.906777778      348    21142    80 300353.549 G34A UWKJ UW 34 GLS
 4  56.085083333   47.319027778      561    10830    18  86291.808  ICR UWKS UW 24 ILS-cat-I
 6  56.094194444   47.361111111      561    10830    18 300251.808  ICR UWKS UW 24 GS
 4  56.094527778   47.370416667      561    11030    18  21311.808  ILA UWKS UW 06 ILS-cat-I
 6  56.088972222   47.332555556      561    11030    18 300071.808  ILA UWKS UW 06 GS
 4  54.251305556   48.205333333      394    11130    18  71852.107  ILS UWLL UW 20 ILS-cat-I
 6  54.280222222   48.239083333      394    11130    18 300212.107  ILS UWLL UW 20 GS
12  54.280222222   48.239083333      394    11130    25      0.200  ILS UWLL UW BARATAYEVKA DME-ILS
 4  54.289833333   48.246722222      492    11030    18   6872.107  IMR UWLL UW 02 ILS-cat-I
 6  54.262694444   48.215388889      492    11030    18 300032.107  IMR UWLL UW 02 GS
12  54.262694444   48.215388889      492    11030    25      0.200  IMR UWLL UW BARATAYEVKA DME-ILS
15  54.272472222   48.239694444      449    20711    80 300032.042 G02A UWLL UW 02 GLS
15  54.272472222   48.239694444      449    21122    80 300212.042 G20A UWLL UW 20 GLS
 4  54.427527778   48.830138889      290    11010    18   6511.196  IUL UWLW UW 02 ILS-cat-I
 6  54.384833333   48.783666667      290    11010    18 300031.196  IUL UWLW UW 02 GS
12  54.384833333   48.783666667      290    11010    25      0.200  IUL UWLW UW VOSTOCHNY DME-ILS
 4  54.375527778   48.776166667      233    11010    18  71491.196  IWN UWLW UW 20 ILS-cat-I
 6  54.418388889   48.818500000      233    11010    18 300211.196  IWN UWLW UW 20 GS
12  54.418388889   48.818500000      233    11010    25      0.200  IWN UWLW UW VOSTOCHNY DME-ILS
 4  51.795750000   55.423388889      387    10930    18  93509.908  ILM UWOO UW 26 ILS-cat-I
 6  51.797416667   55.470000000      387    10930    18 270269.908  ILM UWOO UW 26 GS
 4  51.795833333   55.485000000      387    10990    18  28529.908  IWP UWOO UW 08 ILS-cat-I
 6  51.797111111   55.442805556      387    10990    18 270089.908  IWP UWOO UW 08 GS
12  51.797138889   55.442805556      387    10990    25      0.000  IWP UWOO UW ORENBURG DME-ILS
15  51.796027778   55.535000000      387    20719    80 270091.088 G08A UWOO UW 08 GLS
15  51.796027778   55.535000000      387    21130    80 270271.088 G26A UWOO UW 26 GLS
 4  51.067305556   58.560527778      909    10810    18  88816.706  IOR UWOR UW 25 ILS-cat-I
 6  51.073305556   58.612166667      909    10810    18 267256.706  IOR UWOR UW 25 GS
 4  51.076416667   58.621972222      909    10955    18  23836.706  IRK UWOR UW 07 ILS-cat-I
 6  51.069222222   58.581055556      909    10955    18 300076.706  IRK UWOR UW 07 GS
12  51.069250000   58.581055556      909    10955    25      0.200  IRK UWOR UW ORSK DME-ILS
15  51.076666667   58.593722222      909    20665    80 300077.605 G07A UWOR UW 07 GLS
15  51.076666667   58.593722222      909    21076    80 270257.605 G25A UWOR UW 25 GLS
 4  53.101111111   45.053638889      604    11110    18  37916.201  IRN UWPP UW 11 ILS-cat-I
 6  53.112222222   45.009777778      604    11110    18 267116.201  IRN UWPP UW 11 GS
 4  53.116750000   45.000694444      604    10870    18 102896.201  IWH UWPP UW 29 ILS-cat-I
 6  53.103944444   45.039055556      604    10870    18 300296.201  IWH UWPP UW 29 GS
15  53.118361111   45.019138889      604    20705    80 267117.080 G11A UWPP UW 11 GLS
15  53.118361111   45.019138889      604    21116    80 300297.080 G29A UWPP UW 29 GLS
 4  54.109305556   45.195111111      709    11035    18  72572.902  IGE UWPS UW 20 ILS-cat-I
 6  54.133166667   45.223638889      709    11035    18 300212.902  IGE UWPS UW 20 GS
12  54.133194444   45.223611111      709    11035    25      0.200  IGE UWPS UW SARANSK DME-ILS
 4  51.713277778   46.143277778      103    10875    18  94232.136  ITL UWSG UW 26 ILS-cat-II
 6  51.710805556   46.187916667      103    10875    18 300272.136  ITL UWSG UW 26 GS
12  51.710833333   46.187944444      103    10875    25      0.200  ITL UWSG UW GAGARIN DME-ILS
 4  51.712000000   46.198694444      103    10855    18  29252.136  ITW UWSG UW 08 ILS-cat-II
 6  51.711583333   46.154444444      103    10855    18 300092.136  ITW UWSG UW 08 GS
12  51.711583333   46.154444444      103    10855    25      0.200  ITW UWSG UW GAGARIN DME-ILS
15  51.717750000   46.166861111      103    20587    80 300092.448 G08A UWSG UW 08 GLS
15  51.717750000   46.166861111      103    20998    80 300272.448 G26A UWSG UW 26 GLS
 4  54.576388889   55.846250000      450    10870    18 114810.825  INM UWUU UW 32L ILS-cat-II
 6  54.545722222   55.873138889      450    10870    18 300330.825  INM UWUU UW 32L GS
12  54.545722222   55.873166667      450    10870    25      0.000  INM UWUU UW UFA DME-ILS
 4  54.534861111   55.886250000      450    11030    18  49830.825  IPT UWUU UW 14R ILS-cat-II
 6  54.570472222   55.849777778      450    11030    18 300150.825  IPT UWUU UW 14R GS
12  54.570472222   55.849805556      450    11030    25      0.000  IPT UWUU UW UFA DME-ILS
15  54.557916667   55.861305556      450    20625    80 300151.771 G14A UWUU UW 14L GLS
15  54.557916667   55.861305556      450    21447    80 300151.771 G14B UWUU UW 14R GLS
15  54.557916667   55.861305556      450    21036    80 300331.771 G32A UWUU UW 32R GLS
15  54.557916667   55.861305556      450    21858    80 300331.771 G32B UWUU UW 32L GLS
 4  53.526611111   50.163666667      477    11110    18 118420.428  IAZ UWWW UW 33 ILS-cat-I
 6  53.496750000   50.183527778      477    11110    18 270340.428  IAZ UWWW UW 33 GS
12  53.496750000   50.183527778      477    11110    25      0.200  IAZ UWWW UW KURUMOCH DME-ILS
 4  53.512000000   50.176750000      477    11050    18  17701.307  IBE UWWW UW 05 ILS-cat-I
 6  53.498666667   50.140444444      477    11050    18 300061.307  IBE UWWW UW 05 GS
 4  53.493777778   50.120777778      477    10970    18  82681.307  IFK UWWW UW 23 ILS-cat-I
 6  53.509250000   50.163416667      477    10970    18 270241.307  IFK UWWW UW 23 GS
 4  53.484916667   50.188611111      477    11190    18  53440.428  IWG UWWW UW 15 ILS-cat-III
 6  53.516027778   50.172000000      477    11190    18 270160.428  IWG UWWW UW 15 GS
12  53.516000000   50.172000000      477    11190    25      0.200  IWG UWWW UW KURUMOCH DME-ILS
15  53.508027778   50.186777778      477    20665    80 300061.817 G05A UWWW UW 05 GLS
15  53.508027778   50.186777778      477    21487    80 270160.817 G15A UWWW UW 15 GLS
15  53.508027778   50.186777778      477    21076    80 270241.817 G23A UWWW UW 23 GLS
15  53.508027778   50.186777778      477    21898    80 270340.817 G33A UWWW UW 33 GLS
 4  22.165000000  113.585833333       13    10970    18 124181.170  MCN VMMC VM 34 ILS-cat-II
 6  22.141111111  113.595555556       13    10970    18 300341.170  MCN VMMC VM 34 GS
12  22.141111111  113.595555556       13    10970    25      0.200  MCN VMMC VM MACAO INTL DME-ILS
 5  22.161111111  113.548333333        0    11170    18  78694.880  MCS VMMC VM 16 LOC
12  22.161111111  113.548333333      286    11170    25      0.000  MCS VMMC VM MACAO INTL DME-ILS
 4  40.105652778  116.569097222      118    11170    18 129593.111  IDK ZBAA ZB 36L ILS-cat-I
 6  40.075875000  116.572505556      118    11170    18 300353.111  IDK ZBAA ZB 36L GS
12  40.075875000  116.572505556      118    11170    25      0.000  IDK ZBAA ZB CAPITAL DME-ILS
 4  40.069505556  116.574819444      148    11030    18  64613.111  ILG ZBAA ZB 18R ILS-cat-I
 6  40.099255556  116.568813889      148    11030    18 300173.111  ILG ZBAA ZB 18R GS
12  40.099255556  116.568813889      148    11030    25      0.000  ILG ZBAA ZB CAPITAL DME-ILS
 4  40.095380556  116.611913889      102    10850    18 129593.132  INJ ZBAA ZB 01 ILS-cat-II
 6  40.061775000  116.618680556      102    10850    18 300353.132  INJ ZBAA ZB 01 GS
12  40.061769444  116.618622222      102    10850    25      0.000  INJ ZBAA ZB CAPITAL DME-ILS
 4  40.052541667  116.600633333      125    10930    18  64613.140  IOR ZBAA ZB 18L ILS-cat-I
 6  40.086736111  116.593769444      125    10930    18 300173.140  IOR ZBAA ZB 18L GS
12  40.086736111  116.593769444      125    10930    25      0.000  IOR ZBAA ZB CAPITAL DME-ILS
 4  40.092194444  116.594380556      112    11155    18 129593.140  IQU ZBAA ZB 36R ILS-cat-III
 6  40.058008333  116.598288889      112    11155    18 300353.140  IQU ZBAA ZB 36R GS
12  40.058008333  116.598288889      112    11155    25      0.000  IQU ZBAA ZB CAPITAL DME-ILS
 4  40.056419444  116.618052778      115    10890    18  64613.132  ISZ ZBAA ZB 19 ILS-cat-I
 6  40.090419444  116.614180556      115    10890    18 320173.132  ISZ ZBAA ZB 19 GS
12  40.090380556  116.614127778      115    10890    25      0.000  ISZ ZBAA ZB CAPITAL DME-ILS
 4  39.517266667  116.427986111       92    10870    18 104323.080  IBP ZBAD ZB 29R ILS-cat-I
 6  39.508538889  116.470372222       92    10870    18 300283.080  IBP ZBAD ZB 29R GS
12  39.508591667  116.470305556       92    10870    25      0.000  IBP ZBAD ZB DAXING DME-ILS
 4  39.504275000  116.426138889       92    11055    18 129593.050  IDN ZBAD ZB 01L ILS-cat-III
 6  39.474283333  116.432319444       92    11055    18 300353.050  IDN ZBAD ZB 01L GS
12  39.474341667  116.432261111       92    11055    25      0.000  IDN ZBAD ZB DAXING DME-ILS
 4  39.468780556  116.431725000      102    11055    18  64613.050  IDZ ZBAD ZB 19R ILS-cat-I
 6  39.498908333  116.428447222      102    11055    18 300173.050  IDZ ZBAD ZB 19R GS
12  39.498844444  116.428408333      102    11055    25      0.000  IDZ ZBAD ZB DAXING DME-ILS
 4  39.481383333  116.401872222       98    11075    18  64613.030  IXA ZBAD ZB 17L ILS-cat-I
 6  39.514933333  116.395116667       98    11075    18 300173.030  IXA ZBAD ZB 17L GS
12  39.514875000  116.395175000       98    11075    25      0.000  IXA ZBAD ZB DAXING DME-ILS
 4  39.480552778  116.393105556       98    11190    18  64613.030  IXE ZBAD ZB 17R ILS-cat-I
 6  39.514402778  116.389225000       98    11190    18 300173.030  IXE ZBAD ZB 17R GS
12  39.514336111  116.389183333       98    11190    25      0.000  IXE ZBAD ZB DAXING DME-ILS
 4  39.520452778  116.395708333       95    11075    18 129593.030  IXO ZBAD ZB 35R ILS-cat-I
 6  39.486625000  116.399583333       95    11075    18 300353.030  IXO ZBAD ZB 35R GS
12  39.486688889  116.399622222       95    11075    25      0.000  IXO ZBAD ZB DAXING DME-ILS
 4  39.519622222  116.386936111       98    11190    18 129593.030  IXR ZBAD ZB 35L ILS-cat-II
 6  39.486047222  116.393700000       98    11190    18 300353.030  IXR ZBAD ZB 35L GS
12  39.486102778  116.393641667       98    11190    25      0.000  IXR ZBAD ZB DAXING DME-ILS
 4  39.482833333  109.879230556     4593    11010    18  46203.112  IDS ZBDS ZB 13 ILS-cat-I
 6  39.497391667  109.847727778     4593    11010    18 300123.112  IDS ZBDS ZB 13 GS
12  39.497391667  109.847727778     4590    11010    25      0.000  IDS ZBDS ZB EJIN HORO DME-ILS
 4  39.501033333  109.843058333     4593    10870    18 111183.112  IGG ZBDS ZB 31 ILS-cat-I
 6  39.484844444  109.872669444     4593    10870    18 300303.112  IGG ZBDS ZB 31 GS
12  39.484844444  109.872669444     4593    10870    25      0.000  IGG ZBDS ZB EJIN HORO DME-ILS
 4  40.855163889  111.847888889     3556    10890    18  28512.730  IFX ZBHH ZB 08 ILS-cat-I
